sample_id,category,task,example,conversion_ok,conversion_errors,skill_sequence,action_count
Spatial/select_chemistry_tube_spatial/example94,Spatial,select_chemistry_tube_spatial,example94,True,,pick>place,2
Spatial/select_chemistry_tube_spatial/example96,Spatial,select_chemistry_tube_spatial,example96,True,,pick>place,2
Spatial/select_chemistry_tube_spatial/example97,Spatial,select_chemistry_tube_spatial,example97,True,,pick>place,2
Spatial/select_chemistry_tube_spatial/example98,Spatial,select_chemistry_tube_spatial,example98,True,,pick>place,2
Spatial/select_chemistry_tube_spatial/example99,Spatial,select_chemistry_tube_spatial,example99,True,,pick>place,2
Spatial/select_poker_spatial/example0,Spatial,select_poker_spatial,example0,True,,pick>place,2
Spatial/select_poker_spatial/example1,Spatial,select_poker_spatial,example1,True,,pick>place,2
Spatial/select_poker_spatial/example2,Spatial,select_poker_spatial,example2,True,,pick>place,2
Spatial/select_poker_spatial/example3,Spatial,select_poker_spatial,example3,True,,pick>place,2
Spatial/select_poker_spatial/example4,Spatial,select_poker_spatial,example4,True,,pick>place,2
Spatial/select_poker_spatial/example5,Spatial,select_poker_spatial,example5,True,,pick>place,2
Spatial/select_poker_spatial/example6,Spatial,select_poker_spatial,example6,True,,pick>place,2
Spatial/select_poker_spatial/example7,Spatial,select_poker_spatial,example7,True,,pick>place,2
Spatial/select_poker_spatial/example8,Spatial,select_poker_spatial,example8,True,,pick>place,2
Spatial/select_poker_spatial/example9,Spatial,select_poker_spatial,example9,True,,pick>place,2
Spatial/select_poker_spatial/example10,Spatial,select_poker_spatial,example10,True,,pick>place,2
Spatial/select_poker_spatial/example11,Spatial,select_poker_spatial,example11,True,,pick>place,2
Spatial/select_poker_spatial/example12,Spatial,select_poker_spatial,example12,True,,pick>place,2
Spatial/select_poker_spatial/example13,Spatial,select_poker_spatial,example13,True,,pick>place,2
Spatial/select_poker_spatial/example14,Spatial,select_poker_spatial,example14,True,,pick>place,2
Spatial/select_poker_spatial/example15,Spatial,select_poker_spatial,example15,True,,pick>place,2
Spatial/select_poker_spatial/example16,Spatial,select_poker_spatial,example16,True,,pick>place,2
Spatial/select_poker_spatial/example17,Spatial,select_poker_spatial,example17,True,,pick>place,2
Spatial/select_poker_spatial/example18,Spatial,select_poker_spatial,example18,True,,pick>place,2
Spatial/select_poker_spatial/example19,Spatial,select_poker_spatial,example19,True,,pick>place,2
Spatial/select_poker_spatial/example20,Spatial,select_poker_spatial,example20,True,,pick>place,2
Spatial/select_poker_spatial/example21,Spatial,select_poker_spatial,example21,True,,pick>place,2
Spatial/select_poker_spatial/example22,Spatial,select_poker_spatial,example22,True,,pick>place,2
Spatial/select_poker_spatial/example23,Spatial,select_poker_spatial,example23,True,,pick>place,2
Spatial/select_poker_spatial/example24,Spatial,select_poker_spatial,example24,True,,pick>place,2
Spatial/select_poker_spatial/example25,Spatial,select_poker_spatial,example25,True,,pick>place,2
Spatial/select_poker_spatial/example26,Spatial,select_poker_spatial,example26,True,,pick>place,2
Spatial/select_poker_spatial/example27,Spatial,select_poker_spatial,example27,True,,pick>place,2
Spatial/select_poker_spatial/example28,Spatial,select_poker_spatial,example28,True,,pick>place,2
Spatial/select_poker_spatial/example29,Spatial,select_poker_spatial,example29,True,,pick>place,2
Spatial/select_poker_spatial/example30,Spatial,select_poker_spatial,example30,True,,pick>place,2
Spatial/select_poker_spatial/example31,Spatial,select_poker_spatial,example31,True,,pick>place,2
Spatial/select_poker_spatial/example32,Spatial,select_poker_spatial,example32,True,,pick>place,2
Spatial/select_poker_spatial/example33,Spatial,select_poker_spatial,example33,True,,pick>place,2
Spatial/select_poker_spatial/example34,Spatial,select_poker_spatial,example34,True,,pick>place,2
Spatial/select_poker_spatial/example35,Spatial,select_poker_spatial,example35,True,,pick>place,2
Spatial/select_poker_spatial/example36,Spatial,select_poker_spatial,example36,True,,pick>place,2
Spatial/select_poker_spatial/example37,Spatial,select_poker_spatial,example37,True,,pick>place,2
Spatial/select_poker_spatial/example38,Spatial,select_poker_spatial,example38,True,,pick>place,2
Spatial/select_poker_spatial/example39,Spatial,select_poker_spatial,example39,True,,pick>place,2
Spatial/select_poker_spatial/example40,Spatial,select_poker_spatial,example40,True,,pick>place,2
Spatial/select_poker_spatial/example41,Spatial,select_poker_spatial,example41,True,,pick>place,2
Spatial/select_poker_spatial/example42,Spatial,select_poker_spatial,example42,True,,pick>place,2
Spatial/select_poker_spatial/example43,Spatial,select_poker_spatial,example43,True,,pick>place,2
Spatial/select_poker_spatial/example44,Spatial,select_poker_spatial,example44,True,,pick>place,2
Spatial/select_poker_spatial/example45,Spatial,select_poker_spatial,example45,True,,pick>place,2
Spatial/select_poker_spatial/example46,Spatial,select_poker_spatial,example46,True,,pick>place,2
Spatial/select_poker_spatial/example47,Spatial,select_poker_spatial,example47,True,,pick>place,2
Spatial/select_poker_spatial/example48,Spatial,select_poker_spatial,example48,True,,pick>place,2
Spatial/select_poker_spatial/example49,Spatial,select_poker_spatial,example49,True,,pick>place,2
Spatial/select_poker_spatial/example50,Spatial,select_poker_spatial,example50,True,,pick>place,2
Spatial/select_poker_spatial/example51,Spatial,select_poker_spatial,example51,True,,pick>place,2
Spatial/select_poker_spatial/example52,Spatial,select_poker_spatial,example52,True,,pick>place,2
Spatial/select_poker_spatial/example53,Spatial,select_poker_spatial,example53,True,,pick>place,2
Spatial/select_poker_spatial/example54,Spatial,select_poker_spatial,example54,True,,pick>place,2
Spatial/select_poker_spatial/example55,Spatial,select_poker_spatial,example55,True,,pick>place,2
Spatial/select_poker_spatial/example56,Spatial,select_poker_spatial,example56,True,,pick>place,2
Spatial/select_poker_spatial/example57,Spatial,select_poker_spatial,example57,True,,pick>place,2
Spatial/select_poker_spatial/example58,Spatial,select_poker_spatial,example58,True,,pick>place,2
Spatial/select_poker_spatial/example59,Spatial,select_poker_spatial,example59,True,,pick>place,2
Spatial/select_poker_spatial/example60,Spatial,select_poker_spatial,example60,True,,pick>place,2
Spatial/select_poker_spatial/example61,Spatial,select_poker_spatial,example61,True,,pick>place,2
Spatial/select_poker_spatial/example63,Spatial,select_poker_spatial,example63,True,,pick>place,2
Spatial/select_poker_spatial/example62,Spatial,select_poker_spatial,example62,True,,pick>place,2
Spatial/select_poker_spatial/example65,Spatial,select_poker_spatial,example65,True,,pick>place,2
Spatial/select_poker_spatial/example64,Spatial,select_poker_spatial,example64,True,,pick>place,2
Spatial/select_poker_spatial/example66,Spatial,select_poker_spatial,example66,True,,pick>place,2
Spatial/select_poker_spatial/example67,Spatial,select_poker_spatial,example67,False,sequence_missing_or_empty,,0
Spatial/select_poker_spatial/example68,Spatial,select_poker_spatial,example68,True,,pick>place,2
Spatial/select_poker_spatial/example69,Spatial,select_poker_spatial,example69,True,,pick>place,2
Spatial/select_poker_spatial/example70,Spatial,select_poker_spatial,example70,True,,pick>place,2
Spatial/select_poker_spatial/example71,Spatial,select_poker_spatial,example71,True,,pick>place,2
Spatial/select_poker_spatial/example73,Spatial,select_poker_spatial,example73,True,,pick>place,2
Spatial/select_poker_spatial/example72,Spatial,select_poker_spatial,example72,True,,pick>place,2
Spatial/select_poker_spatial/example74,Spatial,select_poker_spatial,example74,True,,pick>place,2
Spatial/select_poker_spatial/example75,Spatial,select_poker_spatial,example75,True,,pick>place,2
Spatial/select_poker_spatial/example76,Spatial,select_poker_spatial,example76,True,,pick>place,2
Spatial/select_poker_spatial/example77,Spatial,select_poker_spatial,example77,False,sequence_missing_or_empty,,0
Spatial/select_poker_spatial/example78,Spatial,select_poker_spatial,example78,True,,pick>place,2
Spatial/select_poker_spatial/example79,Spatial,select_poker_spatial,example79,True,,pick>place,2
Spatial/select_poker_spatial/example80,Spatial,select_poker_spatial,example80,True,,pick>place,2
Spatial/select_poker_spatial/example81,Spatial,select_poker_spatial,example81,True,,pick>place,2
Spatial/select_poker_spatial/example82,Spatial,select_poker_spatial,example82,True,,pick>place,2
Spatial/select_poker_spatial/example83,Spatial,select_poker_spatial,example83,True,,pick>place,2
Spatial/select_poker_spatial/example84,Spatial,select_poker_spatial,example84,True,,pick>place,2
Spatial/select_poker_spatial/example85,Spatial,select_poker_spatial,example85,True,,pick>place,2
Spatial/select_poker_spatial/example86,Spatial,select_poker_spatial,example86,True,,pick>place,2
Spatial/select_poker_spatial/example87,Spatial,select_poker_spatial,example87,True,,pick>place,2
Spatial/select_poker_spatial/example88,Spatial,select_poker_spatial,example88,True,,pick>place,2
Spatial/select_poker_spatial/example89,Spatial,select_poker_spatial,example89,True,,pick>place,2
Spatial/select_poker_spatial/example90,Spatial,select_poker_spatial,example90,True,,pick>place,2
Spatial/select_poker_spatial/example91,Spatial,select_poker_spatial,example91,True,,pick>place,2
Spatial/select_poker_spatial/example92,Spatial,select_poker_spatial,example92,True,,pick>place,2
Spatial/select_poker_spatial/example93,Spatial,select_poker_spatial,example93,True,,pick>place,2
Spatial/select_poker_spatial/example94,Spatial,select_poker_spatial,example94,True,,pick>place,2
Spatial/select_poker_spatial/example95,Spatial,select_poker_spatial,example95,True,,pick>place,2
Spatial/select_poker_spatial/example96,Spatial,select_poker_spatial,example96,True,,pick>place,2
Spatial/select_poker_spatial/example97,Spatial,select_poker_spatial,example97,True,,pick>place,2
Spatial/select_poker_spatial/example98,Spatial,select_poker_spatial,example98,True,,pick>place,2
Spatial/select_poker_spatial/example99,Spatial,select_poker_spatial,example99,True,,pick>place,2
Spatial/select_toy_spatial/example0,Spatial,select_toy_spatial,example0,True,,pick>place,2
Spatial/select_toy_spatial/example2,Spatial,select_toy_spatial,example2,True,,pick>place,2
Spatial/select_toy_spatial/example3,Spatial,select_toy_spatial,example3,True,,pick>place,2
Spatial/select_toy_spatial/example4,Spatial,select_toy_spatial,example4,True,,pick>place,2
Spatial/select_toy_spatial/example5,Spatial,select_toy_spatial,example5,True,,pick>place,2
Spatial/select_toy_spatial/example6,Spatial,select_toy_spatial,example6,True,,pick>place,2
Spatial/select_toy_spatial/example7,Spatial,select_toy_spatial,example7,True,,pick>place,2
Spatial/select_toy_spatial/example8,Spatial,select_toy_spatial,example8,True,,pick>place,2
Spatial/select_toy_spatial/example9,Spatial,select_toy_spatial,example9,True,,pick>place,2
Spatial/select_toy_spatial/example10,Spatial,select_toy_spatial,example10,True,,pick>place,2
Spatial/select_toy_spatial/example11,Spatial,select_toy_spatial,example11,True,,pick>place,2
Spatial/select_toy_spatial/example12,Spatial,select_toy_spatial,example12,True,,pick>place,2
Spatial/select_toy_spatial/example13,Spatial,select_toy_spatial,example13,True,,pick>place,2
Spatial/select_toy_spatial/example14,Spatial,select_toy_spatial,example14,True,,pick>place,2
Spatial/select_toy_spatial/example15,Spatial,select_toy_spatial,example15,True,,pick>place,2
Spatial/select_toy_spatial/example16,Spatial,select_toy_spatial,example16,True,,pick>place,2
Spatial/select_toy_spatial/example17,Spatial,select_toy_spatial,example17,True,,pick>place,2
Spatial/select_toy_spatial/example19,Spatial,select_toy_spatial,example19,True,,pick>place,2
Spatial/select_toy_spatial/example20,Spatial,select_toy_spatial,example20,True,,pick>place,2
Spatial/select_toy_spatial/example22,Spatial,select_toy_spatial,example22,True,,pick>place,2
Spatial/select_toy_spatial/example23,Spatial,select_toy_spatial,example23,True,,pick>place,2
Spatial/select_toy_spatial/example24,Spatial,select_toy_spatial,example24,True,,pick>place,2
Spatial/select_toy_spatial/example25,Spatial,select_toy_spatial,example25,True,,pick>place,2
Spatial/select_toy_spatial/example27,Spatial,select_toy_spatial,example27,True,,pick>place,2
Spatial/select_toy_spatial/example29,Spatial,select_toy_spatial,example29,True,,pick>place,2
Spatial/select_toy_spatial/example30,Spatial,select_toy_spatial,example30,True,,pick>place,2
Spatial/select_toy_spatial/example31,Spatial,select_toy_spatial,example31,True,,pick>place,2
Spatial/select_toy_spatial/example32,Spatial,select_toy_spatial,example32,True,,pick>place,2
Spatial/select_toy_spatial/example33,Spatial,select_toy_spatial,example33,True,,pick>place,2
Spatial/select_toy_spatial/example34,Spatial,select_toy_spatial,example34,True,,pick>place,2
Spatial/select_toy_spatial/example35,Spatial,select_toy_spatial,example35,True,,pick>place,2
Spatial/select_toy_spatial/example36,Spatial,select_toy_spatial,example36,True,,pick>place,2
Spatial/select_toy_spatial/example37,Spatial,select_toy_spatial,example37,True,,pick>place,2
Spatial/select_toy_spatial/example38,Spatial,select_toy_spatial,example38,True,,pick>place,2
Spatial/select_toy_spatial/example40,Spatial,select_toy_spatial,example40,True,,pick>place,2
Spatial/select_toy_spatial/example42,Spatial,select_toy_spatial,example42,True,,pick>place,2
Spatial/select_toy_spatial/example43,Spatial,select_toy_spatial,example43,True,,pick>place,2
Spatial/select_toy_spatial/example44,Spatial,select_toy_spatial,example44,True,,pick>place,2
Spatial/select_toy_spatial/example45,Spatial,select_toy_spatial,example45,True,,pick>place,2
Spatial/select_toy_spatial/example47,Spatial,select_toy_spatial,example47,True,,pick>place,2
Spatial/select_toy_spatial/example48,Spatial,select_toy_spatial,example48,True,,pick>place,2
Spatial/select_toy_spatial/example49,Spatial,select_toy_spatial,example49,True,,pick>place,2
